,知识点
21472,['数轴上点的距离']
21473,['数轴上点的距离']
21474,['数轴上点的距离']
21475,['数轴上点的距离']
21476,['数轴上点的距离']
21477,['数轴上点的距离']
21478,['数轴上点的距离']
21479,['数轴上点的距离']
21480,['求一个数的绝对值']
21481,['求一个数的绝对值']
21482,['求一个数的绝对值']
21483,['求一个数的绝对值']
21484,['求一个数的绝对值']
21485,['求一个数的绝对值']
21486,['绝对值的代数意义']
21487,['绝对值的代数意义']
21488,['绝对值的代数意义']
21489,['绝对值的代数意义']
21490,['绝对值的代数意义']
21491,['绝对值的非负性']
21492,['绝对值的非负性']
21493,['绝对值的非负性']
21494,['绝对值的非负性']
21495,['绝对值的非负性']
21496,['绝对值的非负性']
21497,['利用整式乘法结果求参数']
21498,['同类项的识别']
21499,['合并同类项']
21500,['去括号']
21501,['整式加减的化简求值']
21502,['等式的基本性质']
21503,['方程的识别']
21504,['方程的解']
21505,['方程的识别']
21506,['利用一元一次方程定义求参数取值']
21507,['求一个数的相反数']
21508,['有理数的加法——异号两数相加']
21509,['有理数的加法——异号两数相加']
21510,['有理数的加法——多个数相加']
21511,['利用数轴比较大小']
21512,['求一个数的绝对值']
21513,['有理数的减法——两个数的减法']
21514,['有理数的加法——多个数相加']
21515,['有理数的加法——多个数相加']
21516,['有理数的加法——同号两数相加']
21517,['有理数的加法——多个数相加']
21518,['有理数的加法——异号两数相加']
21519,['有理数的加法——异号两数相加']
21520,['有理数的减法——两个数的减法']
21521,['数轴上点的距离']
21522,['绝对值的非负性']
21523,['有理数的减法——两个数的减法']
21524,['有理数的加减混合运算']
21525,['有理数的加减混合运算']
21526,['有理数的加法——同号两数相加']
21527,['有理数的加法——异号两数相加']
21528,['有理数的加法——同号两数相加']
21529,['有理数的加法——同号两数相加']
21530,['有理数的加法——异号两数相加']
21531,['有理数的加法——同号两数相加']
21532,['有理数的加法——多个数相加']
21533,['有理数的减法——两个数的减法']
21534,['有理数的减法——两个数的减法']
21535,['有理数的减法——两个数的减法']
21536,['有理数的减法——两个数的减法']
21537,['有理数的减法——两个数的减法']
21538,['有理数的减法——两个数的减法']
21539,['有理数的加减混合运算']
21540,['有理数的加减混合运算']
21541,['有理数的加减混合运算']
21542,['有理数的加减混合运算']
21543,['有理数的加减混合运算']
21544,['有理数的乘法——两个数相乘']
21545,['有理数的乘法——两个数相乘']
21546,['有理数的乘法——两个数相乘']
21547,['有理数的加减混合运算']
21548,['有理数的减法——两个数的减法']
21549,['有理数的乘法——两个数相乘']
21550,['有理数的乘法——两个数相乘']
21551,['有理数的乘法——两个数相乘']
21552,['求一个数的倒数']
21553,['有理数的运算技巧——乘法分配律']
21554,['乘方的计算']
21555,['逆用幂的乘方与积的乘方']
21556,['有理数的乘法——两个数相乘']
21557,['求一个数的倒数']
21558,['乘方的计算']
21559,['有理数的乘除法混合运算']
21560,['乘方的计算']
21561,['有理数的乘法——两个数相乘']
21562,['有理数的乘法——两个数相乘']
21563,['有理数的乘法——两个数相乘']
21564,['有理数的乘法——两个数相乘']
21565,['有理数的乘法——两个数相乘']
21566,['有理数的乘法——两个数相乘']
21567,['有理数的运算技巧——乘法分配律']
21568,['有理数的运算技巧——乘法分配律']
21569,['有理数的运算技巧——乘法分配律']
21570,['有理数的运算技巧——乘法分配律']
21571,['求一个数的倒数']
21572,['求一个数的倒数']
21573,['求一个数的倒数']
21574,['求一个数的倒数']
21575,['求一个数的倒数']
21576,['有理数的乘除法混合运算']
21577,['有理数的乘除法混合运算']
21578,['逆用幂的乘方与积的乘方']
21579,['逆用幂的乘方与积的乘方']
21580,['逆用幂的乘方与积的乘方']
21581,['逆用幂的乘方与积的乘方']
21582,['逆用幂的乘方与积的乘方']
21583,['逆用幂的乘方与积的乘方']
21584,['乘方的计算']
21585,['乘方的计算']
21586,['乘方的计算']
21587,['乘方的计算']
21588,['乘方的计算']
21589,['有效数字']
21590,['正负数的意义与表示']
21591,['正负数的意义与表示']
21592,['正负数的意义与表示']
21593,['正负数与实际问题']
21594,['正负数的意义与表示']
21595,['正负数的意义与表示']
21596,['正负数与实际问题']
21597,['有理数的识别分类综合']
21598,['有理数的识别']
21599,['正负数的识别']
21600,['有理数与数轴']
21601,['数轴上的简单平移']
21602,['数轴上点的距离']
21603,['多重符号的化简']
21604,['利用相反数性质的综合题']
21605,['求一个数的相反数']
21606,['利用相反数性质的综合题']
21607,['利用相反数性质的综合题']
21608,"['有理数与数轴', '绝对值的几何意义']"
21609,['绝对值与数轴综合']
21610,['绝对值的非负性']
21611,"['正负数的识别', '求一个数的绝对值']"
21612,['绝对值的非负性']
21613,['有理数与数轴']
21614,['利用题设条件化简绝对值']
21615,['借助数轴化简绝对值']
21616,['正负数的意义与表示']
21617,['有理数的识别分类综合']
21618,"['求一个数的相反数', '求一个数的绝对值']"
21619,['绝对值的非负性']
21620,['利用数轴比较大小']
21621,['有理数的乘法——多个数相乘']
21622,['有理数的乘法——多个数相乘']
21623,['有理数的混合运算']
21624,['有理数的乘除法混合运算']
21625,['利用题设条件化简绝对值']
21626,['绝对值的非负性']
21627,['利用题设条件化简绝对值']
21628,['绝对值的非负性']
21629,['列代数式']
21630,['单项式的识别']
21631,['多项式的项、项数与次数识别']
21632,"['单项式的系数与次数识别', '多项式的项、项数与次数识别']"
21633,['多项式的项、项数与次数识别']
21634,['单项式找规律']
21635,['整式加减的综合运用']
21636,['合并同类项']
21637,"['多项式的项、项数与次数识别', '多项式的升降幂排列']"
21638,['等式的定义']
21639,['利用等式性质变形']
21640,['利用等式性质变形']
21641,['利用等式性质变形']
21642,['利用等式性质变形']
21643,['移项、合并、系数化为1的']
21644,"['移项、合并、系数化为1的', '需要去括号']"
21645,"['移项、合并、系数化为1的', '需要去括号']"
21646,['根据解求一元一次方程中的参数值']
21647,['根据解求一元一次方程中的参数值']
21648,['一元一次方程的应用——销售问题']
21649,['一元一次方程的应用——销售问题']
21650,['一元一次方程的应用——销售问题']
21651,['点线面体综合']
21652,['根据立体图形识别三视图']
21653,['正方体堆积图形的涂色计数问题']
21654,['根据立体图形识别三视图']
21655,['根据立体图形识别三视图']
21656,['根据立体图形识别三视图']
21657,['正方体堆积图形的认知']
21658,['正方体的展开图']
21659,['正方体对面与邻面的数字、文字问题']
21660,['带有图案等细节的立方体展开图问题']
21661,['常见几何体的展开图']
21662,['正方体对面与邻面的数字、文字问题']
21663,['带有图案等细节的立方体展开图问题']
21664,['直线公理：两点确定一条直线']
21665,['点与线的位置关系']
21666,['按要求作直线、射线和线段']
21667,['角的表示']
21668,['角的表示']
21669,"['角的个数问题', '与几何综合相关的规律']"
21670,['角的度数计算']
21671,['角的个数问题']
21672,['角的个数问题']
21673,['角的度数计算']
21674,['角的简单计算——基础计算类']
21675,['角的简单拼合与平分']
21676,['与折叠相关的角度计算']
21677,['角的综合计算——含角分线的计算']
21678,['余角与补角的定义与简单计算']
21679,['余角与补角的定义与简单计算']
21680,['角的简单计算——基础计算类']
21681,['有理数的识别分类综合']
21682,['有理数的识别分类综合']
21683,['数轴上点的运动问题']
21684,['利用相反数性质的综合题']
21685,['乘方的计算']
21686,['利用相反数性质的综合题']
21687,['绝对值的非负性']
21688,['绝对值的非负性']
21689,"['绝对值的非负性', '单项式的系数与次数识别', '多项式的项、项数与次数识别']"
21690,['多项式的项、项数与次数识别']
21691,['合并同类项']
21692,['同类项的识别']
21693,['用方程描述实际问题中的相等关系']
21694,['正方体的展开图']
21695,['展开图还原成常见几何体']
21696,"['线段公理：两点之间线段最短', '角的概念与识别']"
21697,['角的度数计算']
21698,['带有图案等细节的立方体展开图问题']
21699,['根据立体图形识别三视图']
21700,['求一个数的绝对值']
21701,['一元一次方程的识别']
21702,['有理数大小比较']
21703,['乘方的计算']
21704,['多项式的项、项数与次数识别']
21705,['简单线段计算']
21706,['带有图案等细节的立方体展开图问题']
21707,['角的单位（度分秒）换算']
21708,['利用等式性质变形']
21709,"['绝对值的非负性', '偶次方的非负性']"
21710,['正负数的意义与表示']
21711,['正负数的意义与表示']
21712,['正负数的意义与表示']
21713,['正负数的意义与表示']
21714,['正负数的意义与表示']
21715,['正负数的意义与表示']
21716,['正负数的意义与表示']
21717,['正负数的意义与表示']
